author,source_file,poem_index,poem_id,text_head,title,period,evidence_grade,basis
白居易,poet.tang.22000.json,682,9d882f4e-ce70-4336-a430-b644335028f3,百年愁裏過，萬感醉中來。,別韋蘇州,unknown,-,语料无编年字段且题面无年代线索
白居易,poet.tang.22000.json,683,6d2a307b-1202-4a89-ba1e-34d3b51af3d5,移根易地莫顦顇，野外庭前,戲題新栽薔薇,unknown,-,语料无编年字段且题面无年代线索
白居易,poet.tang.22000.json,684,963a663b-28d3-4728-8a3a-152d54f1dfda,自憐幽會心期阻，復媿嘉招,酬王十八李大見招遊山,unknown,-,语料无编年字段且题面无年代线索
白居易,poet.tang.22000.json,685,5446ce84-6f79-4de1-a771-fa39a81bdc9b,百歲幾迴同酩酊，一年今日,縣南花下醉中留劉五,unknown,-,语料无编年字段且题面无年代线索
白居易,poet.tang.22000.json,686,bd0cc70d-73ab-4bd3-b5de-3d3800a8ca2b,楊氏弟兄俱醉臥，披衣獨起,宿楊家,unknown,-,语料无编年字段且题面无年代线索
白居易,poet.tang.22000.json,687,2ee15225-57fd-4564-8e2c-4620bfd4afb4,春初攜手春深散，無日花間,醉中留別楊六兄弟,unknown,-,语料无编年字段且题面无年代线索
白居易,poet.tang.22000.json,688,d11f51f5-36f1-45b2-a040-f031c692c249,金光門外昆明路，半醉騰騰,醉中歸盩厔,unknown,-,语料无编年字段且题面无年代线索
白居易,poet.tang.22000.json,689,53028b2e-544e-459b-bcce-e338144fa773,亂峰深處雲居路，共蹋花行,遊雲居寺贈穆三十六地主,unknown,-,语料无编年字段且题面无年代线索
白居易,poet.tang.22000.json,690,3859bf9d-de38-42a2-81cd-d949039796f0,霄漢風塵俱是繫，薔薇花委,和王十八薔薇澗花時有懷蕭侍御兼見贈,unknown,-,语料无编年字段且题面无年代线索
白居易,poet.tang.22000.json,691,840ce0ed-eb6c-46e5-82e9-f4a8cc0f18da,今年到時夏雲白，去年來時,再因公事到駱口驛,unknown,-,语料无编年字段且题面无年代线索
白居易,poet.tang.22000.json,692,e67b678e-4534-46bf-b632-5f235ff5bfbb,文略也從牽吏役，質夫何故,期李二十文略王十八質夫不至獨宿仙遊寺,unknown,-,语料无编年字段且题面无年代线索
白居易,poet.tang.22000.json,693,d505db47-7a71-49b2-8fc2-8377b6867374,莫羨蓬萊鸞鶴侶，道成羽翼,酬趙秀才贈新登科諸先輩,unknown,-,语料无编年字段且题面无年代线索
白居易,poet.tang.22000.json,694,fbf22c24-6020-4423-b6ce-2980ad7128d6,雪盡終南又欲春，遙憐翠色,過天門街,unknown,-,语料无编年字段且题面无年代线索
白居易,poet.tang.22000.json,695,39e149d5-4920-4e9e-addf-f6856006b0b9,芳意將闌風又吹，白雲離葉,惜玉蘂花有懷集賢王校書起,unknown,-,语料无编年字段且题面无年代线索
白居易,poet.tang.22000.json,696,90c2cd6d-0584-481e-942f-4ec54f825a04,未將時會合，且與俗浮沈。,春送盧秀才下第遊太原謁嚴尚書,unknown,-,语料无编年字段且题面无年代线索
白居易,poet.tang.22000.json,697,d7147b2d-a269-4713-9a36-f33828741d44,白社羈遊伴，青門遠別離。,長安送柳大東歸,unknown,-,语料无编年字段且题面无年代线索
白居易,poet.tang.22000.json,698,55f9fef6-7e33-469e-b541-b7607eed2915,得道即無著，隨緣西復東。,送文暢上人東遊,unknown,-,语料无编年字段且题面无年代线索
白居易,poet.tang.22000.json,699,784ea83c-e62e-46ff-8926-61e23c29faa0,晚景函關路，涼風社日天。,社日關路作,unknown,-,语料无编年字段且题面无年代线索
白居易,poet.tang.22000.json,700,210b9f5e-908c-467f-b8e1-4f894a38debd,欲入中門淚滿巾，庭花無主,重到毓村宅有感,unknown,-,语料无编年字段且题面无年代线索
白居易,poet.tang.22000.json,701,bbc32292-ff89-4f1b-8696-f3bc9684faf7,九月徐州新戰後，悲風殺氣,亂後過流溝寺,unknown,-,语料无编年字段且题面无年代线索
白居易,poet.tang.22000.json,702,c4500204-2d83-45a0-b6a8-50aa50ec086c,多病多愁心自知，行年未老,歎髮落,unknown,-,语料无编年字段且题面无年代线索
白居易,poet.tang.22000.json,703,f9c7cfee-dd62-460c-b2b7-2490696deea2,成名共記甲科上，署吏同登,留別吳七正字,unknown,-,语料无编年字段且题面无年代线索
白居易,poet.tang.22000.json,704,f3f62a61-92aa-4722-ae49-30f01c03df7f,家寄關西住，身爲河北遊。,除夜宿洺州,unknown,-,语料无编年字段且题面无年代线索
白居易,poet.tang.22000.json,705,71263a4a-e096-441c-a82f-02a0c483577b,邯鄲驛裏逢冬至，抱膝燈前,邯鄲冬至夜思家,unknown,-,语料无编年字段且题面无年代线索
白居易,poet.tang.22000.json,706,578f99ee-4165-4bc0-8c54-d675f4fabf1c,豔質無由見，寒衾不可親。,冬至夜懷湘靈,unknown,-,语料无编年字段且题面无年代线索
白居易,poet.tang.22000.json,707,a9515a84-89a0-4245-93ea-d1e1da419f5c,黃金不惜買蛾眉，揀得如花,感故張僕射諸妓,unknown,-,语料无编年字段且题面无年代线索
白居易,poet.tang.22000.json,708,1f50090f-1c01-4b33-bbf6-965ac5819f57,闇將心地出人間，五六年來,遊仙遊山,unknown,-,语料无编年字段且题面无年代线索
白居易,poet.tang.22000.json,709,26c0f439-29bc-4cfb-8aef-8a3e51ee1851,袖裏新詩十首餘，吟看句句,見尹公亮新詩偶贈絕句,unknown,-,语料无编年字段且题面无年代线索
白居易,poet.tang.22000.json,710,50f53af5-9721-49cf-9cd0-4ca7a4cfbbb8,風竹松煙晝掩關，意中長似,長安閑居,unknown,-,语料无编年字段且题面无年代线索
白居易,poet.tang.22000.json,711,47d39d91-8d2e-4bb8-b68f-98477f427f25,散職無羈束，羸驂少送迎。,早春獨遊曲江,unknown,-,语料无编年字段且题面无年代线索
白居易,poet.tang.22000.json,712,7732a927-0843-4d0f-9547-ce2b47334879,厭從薄宦校青簡，悔別故山,祕書省中憶舊山,unknown,-,语料无编年字段且题面无年代线索
白居易,poet.tang.22000.json,713,e6a9b0dc-74fc-4f16-b4f1-7a599982aac2,清風吹枕席，白露濕衣裳。,涼夜有懷,unknown,-,语料无编年字段且题面无年代线索
白居易,poet.tang.22000.json,714,71a9187b-d586-453c-8ee8-c244203a0de3,花落鳥嚶嚶，南歸稱野情。,送武士曹歸蜀,unknown,-,语料无编年字段且题面无年代线索
白居易,poet.tang.22000.json,715,55e096b9-a41b-47e4-8eb6-fd50581a2a68,故園望斷欲何如，楚水吳山,江南送北客因憑寄徐州兄弟書,unknown,-,语料无编年字段且题面无年代线索
白居易,poet.tang.22000.json,716,0174cbbc-31fa-4daf-b1cf-7f91c6a646a9,離離原上草，一歲一枯榮。,賦得古原草送別,unknown,-,语料无编年字段且题面无年代线索
白居易,poet.tang.22000.json,717,0888ad57-fb1c-41ad-8191-df2d37e0aad1,逝者絕影響，空庭朝復昏。,夜哭李夷道,unknown,-,语料无编年字段且题面无年代线索
白居易,poet.tang.22000.json,718,089fa1dd-9956-44e6-8230-2ad16b259f86,久爲勞生事，不學攝生道。,病中作,unknown,-,语料无编年字段且题面无年代线索
白居易,poet.tang.22000.json,719,b25a588e-10c2-40e6-92a4-12e0e1904a2f,扁舟泊雲島，倚櫂念鄉國。,秋江晚泊,unknown,-,语料无编年字段且题面无年代线索
白居易,poet.tang.22000.json,720,156a6098-8d73-48c3-91e8-ceae6aaee7df,不與人境接，寺門開向山。,旅次景空寺宿幽上人院,unknown,-,语料无编年字段且题面无年代线索
白居易,poet.tang.22000.json,721,825a3fa6-f22a-406d-88c4-6417a218f417,諠諠車騎帝王州，羇病無心,長安正月十五日,unknown,-,语料无编年字段且题面无年代线索
白居易,poet.tang.22000.json,722,2437cd98-fd11-4eab-be03-636f1ac08e54,原上新墳委一身，城中舊宅,過高將軍墓,unknown,-,语料无编年字段且题面无年代线索
白居易,poet.tang.22000.json,723,b1ea01a1-a614-455d-afc8-3ccf1150f620,病逢佳節長歎息，春雨濛濛,寒食臥病,unknown,-,语料无编年字段且题面无年代线索
白居易,poet.tang.22000.json,724,67c19865-9ca0-4e55-b73a-1d613ef41890,江海漂漂共旅遊，一尊相勸,宿桐廬館同崔存度醉後作,unknown,-,语料无编年字段且题面无年代线索
白居易,poet.tang.22000.json,725,93f9ba05-054c-4c81-b9b0-6f20403c10ae,滿眼雲水色，月明樓上人。,江樓望歸,unknown,-,语料无编年字段且题面无年代线索
白居易,poet.tang.22000.json,726,0daf2c4f-321f-44c3-a6c3-eb6576a3aadf,感時思弟妹，不寐百憂生。,除夜寄弟妹,unknown,-,语料无编年字段且题面无年代线索
白居易,poet.tang.22000.json,727,b3970bdf-c421-41b9-b6da-d5f57437c3cd,風香露重棃花濕，草舍無燈,寒食月夜,unknown,-,语料无编年字段且题面无年代线索
白居易,poet.tang.22000.json,728,537740ce-d87e-4cf2-a93d-6b9999b42327,今日階前紅芍藥，幾花欲老,感芍藥花寄正一上人,unknown,-,语料无编年字段且题面无年代线索
白居易,poet.tang.22000.json,729,3ae0baa0-f15e-4820-b606-0b873a659e72,地僻門深少送迎，披衣閑坐,晚秋閑居,unknown,-,语料无编年字段且题面无年代线索
白居易,poet.tang.22000.json,730,e8143158-8575-48b1-ac8f-146fdb10c033,郊居人事少，晝臥對林巒。,秋暮郊居書懷,unknown,-,语料无编年字段且题面无年代线索
白居易,poet.tang.22000.json,731,85a8c5b3-509e-4215-b4cc-e388a21558d3,半死梧桐老病身，重泉一念,爲薛台悼亡,unknown,-,语料无编年字段且题面无年代线索
白居易,poet.tang.22000.json,732,f91dac01-51cd-430a-8e08-69634bbcd958,路傍寒食行人盡，獨占春愁,途中寒食,unknown,-,语料无编年字段且题面无年代线索
白居易,poet.tang.22000.json,733,016f4ae1-2782-47a6-9290-5956da3a2126,煙葉蔥蘢蒼麈尾，霜皮剝落,題流溝寺古松,unknown,-,语料无编年字段且题面无年代线索
白居易,poet.tang.22000.json,734,a7f6b674-6f0b-47a1-9ad7-5c2084a8f544,存亡感月一潸然，月色今宵,感月悲逝者,unknown,-,语料无编年字段且题面无年代线索
白居易,poet.tang.22000.json,735,cc28d8c0-ca9d-4418-a3d7-73f23c300a35,人生何事心無定，宿昔如今,代鄰叟言懷,unknown,-,语料无编年字段且题面无年代线索
白居易,poet.tang.22000.json,736,a2aed629-465d-412c-a68d-780068488725,時難年饑世業空，弟兄羇旅,自河南經亂關內阻饑兄弟離散各在一處因望月有感聊書所懷寄上浮梁大兄於潛七兄烏江十五兄兼示符離及下邽弟妹,unknown,-,语料无编年字段且题面无年代线索
白居易,poet.tang.22000.json,737,d80fa8fd-ecec-4c5a-9b04-108dc495562b,軒車歌吹諠都邑，中有一人,長安早春旅懷,unknown,-,语料无编年字段且题面无年代线索
白居易,poet.tang.22000.json,738,3020bd5c-547a-4624-be07-7e59be430879,夜半衾裯冷，孤眠嬾未能。,寒閨夜,unknown,-,语料无编年字段且题面无年代线索
白居易,poet.tang.22000.json,739,9cf12c73-a403-4d2f-bfa4-392e5c843745,淚眼凌寒凍不流，每經高處,寄湘靈,unknown,-,语料无编年字段且题面无年代线索
白居易,poet.tang.22000.json,740,609cfa44-628d-4344-91bd-ca03998bf52e,十一月中長至夜，三千里外,冬至宿楊梅館,unknown,-,语料无编年字段且题面无年代线索
白居易,poet.tang.22000.json,741,5e0d4326-adc3-4b6e-933f-a9458d1bc218,悲君老別我霑巾，七十無家,臨江送夏瞻,unknown,-,语料无编年字段且题面无年代线索
白居易,poet.tang.22000.json,742,9d9e1245-88cb-4514-92ed-cdb509610832,爐火欲銷燈欲盡，夜長相對,冬夜示敏巢,unknown,-,语料无编年字段且题面无年代线索
白居易,poet.tang.22000.json,743,6c807344-e349-4e3b-a5d4-baa81b8a80b6,守歲尊無酒，思鄉淚滿巾。,客中守歲,unknown,-,语料无编年字段且题面无年代线索
白居易,poet.tang.22000.json,744,601def97-8e7b-4652-8d3a-4bd61095a324,自嗟名利客，擾擾在人間。,問淮水,unknown,-,语料无编年字段且题面无年代线索
白居易,poet.tang.22000.json,745,580ebee8-68e3-4109-8918-4f1d7dd2f629,夜半樟亭驛，愁人起望鄉。,宿樟亭驛,unknown,-,语料无编年字段且题面无年代线索
白居易,poet.tang.22000.json,746,05e38f80-0b14-483a-9e1a-6965c4984106,偶獻子虛登上第，却吟招隱,及第後憶舊山,unknown,-,语料无编年字段且题面无年代线索
白居易,poet.tang.22000.json,747,595930ed-7fbc-4f25-b790-93648a05bc63,不用裁爲鳴鳳管，不須截作,題李次雲窗竹,unknown,-,语料无编年字段且题面无年代线索
白居易,poet.tang.22000.json,748,e1105b43-ccd1-443b-89e3-53c421ac386c,酒醆酌來須滿滿，花枝看即,花下自勸酒,unknown,-,语料无编年字段且题面无年代线索
白居易,poet.tang.22000.json,749,38747045-e685-40fe-a4a4-2746764298cb,相思夕上松臺立，蛩思蟬聲,題李十一東亭,unknown,-,语料无编年字段且题面无年代线索
白居易,poet.tang.22000.json,750,6056cb61-9be4-4598-8aed-e474cdb71104,二月村園暖，桑間戴勝飛。,春村,unknown,-,语料无编年字段且题面无年代线索
白居易,poet.tang.22000.json,751,84a7d924-e13f-4a58-8ace-df9a24a5ea26,得道應無著，謀生亦不妨。,題施山人野居,unknown,-,语料无编年字段且题面无年代线索
白居易,poet.tang.22000.json,752,55824cb3-1454-4a9f-b201-6fa551f8dddc,碧落留雲住，青冥放鶴還。,翰林中送獨孤二十七起居罷職出院,unknown,-,语料无编年字段且题面无年代线索
白居易,poet.tang.22000.json,753,7783948d-a789-4a9c-956d-1bc29dcd4eb8,忽憶芳時頻酩酊，却尋醉處,重尋杏園,unknown,-,语料无编年字段且题面无年代线索
白居易,poet.tang.22000.json,754,f967f283-a5d7-4c4c-be64-5a2d4c49d162,獨來獨去何人識，廐馬朝衣,曲江獨行,unknown,-,语料无编年字段且题面无年代线索
白居易,poet.tang.22000.json,755,43a45a77-20d2-406c-9684-e79cc3b86352,花時同醉破春愁，醉折花枝,同李十一醉憶元九,unknown,-,语料无编年字段且题面无年代线索
白居易,poet.tang.22000.json,756,304f8683-291a-4cf7-b016-597fe2693367,三十年來坐對山，唯將無事,同錢員外題絕糧僧巨川,unknown,-,语料无编年字段且题面无年代线索
白居易,poet.tang.22000.json,757,ccd01643-9cd7-4802-9cd4-c980d30b22bb,欲尋秋景閑行去，君病多慵,絕句代書贈錢員外,unknown,-,语料无编年字段且题面无年代线索
白居易,poet.tang.22000.json,758,93ebcf21-bc20-41cb-98f5-d2852b7d84cf,天高風嫋嫋，鄉思繞關河。,晚秋有懷鄭中舊隱,unknown,-,语料无编年字段且题面无年代线索
白居易,poet.tang.22000.json,759,9e60181d-a16b-4261-89b7-a3814a52a107,賜酒盈杯誰共持，宮花滿把,禁中九日對菊花酒憶元九,unknown,-,语料无编年字段且题面无年代线索
白居易,poet.tang.22000.json,760,9211f33e-c2d8-4c9a-850e-f148d5b6ec63,曾於太白峰前住，數到仙遊,送王十八歸山寄題仙遊寺,unknown,-,语料无编年字段且题面无年代线索
白居易,poet.tang.22000.json,761,ad6d44e4-08d7-4507-bc67-513d33273aed,憐君馬瘦衣裘薄，許到江東,荅張籍因以代書,unknown,-,语料无编年字段且题面无年代线索
白居易,poet.tang.22000.json,762,810e7992-aaa0-4676-9848-1b7ff4a07333,曲江柳條漸無力，杏園伯勞,曲江早春,unknown,-,语料无编年字段且题面无年代线索
白居易,poet.tang.22000.json,763,66c455d9-b0a8-44fb-9d34-df66edb1171e,夜淚闇銷明月幌，春腸遙斷,見元九悼亡詩因以此寄,unknown,-,语料无编年字段且题面无年代线索
白居易,poet.tang.22000.json,764,d1e20b02-4a0a-4864-acbf-7eb7e2fab11b,無月無燈寒食夜，夜深猶立,寒食夜,unknown,-,语料无编年字段且题面无年代线索
白居易,poet.tang.22000.json,765,dc148eac-89de-40b6-bdd3-3fae742bb536,花園欲去去應遲，正是風吹,杏園花落時招錢員外同醉,unknown,-,语料无编年字段且题面无年代线索
白居易,poet.tang.22000.json,766,5d69e95a-6ee3-49b9-9d30-a00d03946158,往年君向東都去，曾歎花時,重題西明寺牡丹,unknown,-,语料无编年字段且题面无年代线索
白居易,poet.tang.22000.json,767,237abf24-3eae-42ff-8635-fe4328a75036,宮漏三聲知半夜，好風涼月,同錢員外禁中夜直,unknown,-,语料无编年字段且题面无年代线索
白居易,poet.tang.22000.json,768,d1269f80-9c23-43de-a977-5d35cc637c95,心緒萬端書兩紙，欲封重讀,禁中夜作書與元九,unknown,-,语料无编年字段且题面无年代线索
白居易,poet.tang.22000.json,769,d7a3e012-1956-42e6-ab05-24207d568992,銀臺金闕夕沈沈，獨宿相思,八月十五日夜禁中獨直對月憶元九,unknown,-,语料无编年字段且题面无年代线索
白居易,poet.tang.22000.json,770,bb03ba1f-cc1e-445d-b75e-e8858f7cc432,年來白髮兩三莖，憶別君時,寄陳式五兄,unknown,-,语料无编年字段且题面无年代线索
白居易,poet.tang.22000.json,771,60813964-f20e-4f14-82cd-61da369ce91b,千里故人心鄭重，一端香綺,庾順之以紫霞綺遠贈以詩荅之,unknown,-,语料无编年字段且题面无年代线索
白居易,poet.tang.22000.json,772,1f618883-3dab-44ee-8ed4-aba84facac67,莫道岐州三日程，其如風雪,送元八歸鳳翔,unknown,-,语料无编年字段且题面无年代线索
白居易,poet.tang.22000.json,773,3dd3f276-ac7e-4025-aba2-0df7fab25f24,歸騎紛紛滿九衢，放朝三日,雨雪放朝因懷微之,unknown,-,语料无编年字段且题面无年代线索
白居易,poet.tang.22000.json,774,0e295054-0f2f-4982-aaec-366ca9202f5a,歲去年來塵土中，眼看變作,詠懷,unknown,-,语料无编年字段且题面无年代线索
白居易,poet.tang.22000.json,775,58f17350-f21c-4d9e-948e-43b46bd16ff8,已題一帖紅消散，又封一合,聞微之江陵臥病以大通中散碧腴垂雲膏寄之因題四韻,unknown,-,语料无编年字段且题面无年代线索
白居易,poet.tang.22000.json,776,168419ec-0b03-4000-90f7-1c43149728b8,松雪無塵小院寒，閉門不似,酬錢員外雪中見寄,unknown,-,语料无编年字段且题面无年代线索
白居易,poet.tang.22000.json,777,0cc4af70-5655-44db-8511-53517c42fc7f,雪中重寄雪山偈，問荅殷勤,重酬錢員外,unknown,-,语料无编年字段且题面无年代线索
白居易,poet.tang.22000.json,778,2afa5cca-9319-411f-ad72-11e5a11e97c9,獨酌花前醉憶君，與君春別,獨酌憶微之,unknown,-,语料无编年字段且题面无年代线索
白居易,poet.tang.22000.json,779,80edff94-1b97-4690-b151-cb189f6dc5d2,殘紅零落無人賞，雨打風摧,微之宅殘牡丹,unknown,-,语料无编年字段且题面无年代线索
白居易,poet.tang.22000.json,780,3aa297dc-1cd5-42cf-816f-c6aab12dc017,衰容常晚櫛，秋鏡偶新磨。,新磨鏡,unknown,-,语料无编年字段且题面无年代线索
白居易,poet.tang.22000.json,781,c073e464-17fb-4dd6-8ccc-f35b4e08a873,昔日愁頭白，誰知未白衰。,感髮落,unknown,-,语料无编年字段且题面无年代线索
白居易,poet.tang.22000.json,782,061aed4b-2f05-4e1d-9ab1-ac0b57b8eece,秋月高懸空碧外，仙郎靜玩,八月十五日夜聞崔大員外翰林獨直對酒玩月因懷禁中清景偶題是詩,unknown,-,语料无编年字段且题面无年代线索
白居易,poet.tang.22000.json,783,f020464b-af2d-427b-b387-c5bd01b9cd25,秋思太白峰頭雪，晴憶仙遊,酬王十八見寄,unknown,-,语料无编年字段且题面无年代线索
白居易,poet.tang.22000.json,784,f9ca7e25-5fb0-40ed-a1ff-8d35cc5bf2e4,下直遇春日，垂鞭出禁闈。,立春日酬錢員外曲江同行見贈,unknown,-,语料无编年字段且题面无年代线索
白居易,poet.tang.22000.json,785,1e155564-60d5-46eb-9b84-f03368126ec5,舊峰松雪舊溪雲，悵望今朝,和錢員外青龍寺上方望舊山,unknown,-,语料无编年字段且题面无年代线索
白居易,poet.tang.22000.json,786,0c64ae43-ddd2-48e6-8869-a1ba18943260,何處風光最可憐？妓堂階下,宴周皓大夫光福宅,unknown,-,语料无编年字段且题面无年代线索
白居易,poet.tang.22000.json,787,05fb5739-287d-4a55-9fc3-3c857d72392d,碧空溶溶月華靜，月裏愁人,晚秋夜,unknown,-,语料无编年字段且题面无年代线索
白居易,poet.tang.22000.json,788,e83e9a4d-282b-4ef9-bda7-c727c4060380,惆悵階前紅牡丹，晚來唯有,惜牡丹花二首 一,unknown,-,语料无编年字段且题面无年代线索
白居易,poet.tang.22000.json,789,71d54a43-afd1-4ac2-8e8b-573056da74b4,寂寞萎紅低向雨，離披破豔,惜牡丹花二首 二,unknown,-,语料无编年字段且题面无年代线索
白居易,poet.tang.22000.json,790,678d05bd-b9e7-4ecc-be6e-91dc7b26f5d7,相逢俱歎不閑身，直日常多,荅元奉禮同宿見贈,unknown,-,语料无编年字段且题面无年代线索
白居易,poet.tang.22000.json,791,2749a3bb-d308-4291-838d-3e98da7d4d18,謬入金門侍玉除，煩君問我,荅馬侍御見贈,unknown,-,语料无编年字段且题面无年代线索
白居易,poet.tang.22000.json,792,a2a7ff16-70cf-41c1-9c92-98d72b43c6db,賜歡仍許醉，此會興如何。,上巳日恩賜曲江宴會即事,unknown,-,语料无编年字段且题面无年代线索
白居易,poet.tang.22000.json,793,1ed8894d-ed56-44de-a0f9-3808db91c8b9,前日歸時花正紅，今夜宿時,夜惜禁中桃花因懷錢員外,unknown,-,语料无编年字段且题面无年代线索
白居易,poet.tang.22000.json,794,c0b9984d-eb82-4994-9aeb-dd578cf8b3c1,禁署寒氣遲，孟冬菊初坼。,和錢員外早冬玩禁中新菊,unknown,-,语料无编年字段且题面无年代线索
白居易,poet.tang.22000.json,795,c21e797c-469b-4909-80cf-f6fe2458feda,涼風木槿籬，暮雨槐花枝。,荅劉戒之早秋別墅見寄,unknown,-,语料无编年字段且题面无年代线索
白居易,poet.tang.22000.json,796,31dd1e86-b1d5-4d84-ad33-ebde3ef0797b,念別感時節，早蛩聞一聲。,涼夜有懷,unknown,-,语料无编年字段且题面无年代线索
白居易,poet.tang.22000.json,797,1e68e524-df00-42f5-b814-57d93ec727fc,病眠夜少夢，閑立秋多思。,秋思,unknown,-,语料无编年字段且题面无年代线索
白居易,poet.tang.22000.json,798,b900a74d-2082-4cf9-aee9-c41bb05d5bff,悄悄禁門閉，夜深無月明。,禁中聞蛩,unknown,-,语料无编年字段且题面无年代线索
白居易,poet.tang.22000.json,799,541e3c1f-effb-4dbb-ab37-04ce524a2c63,切切闇窗下，喓喓深草裏。,秋蟲,unknown,-,语料无编年字段且题面无年代线索
白居易,poet.tang.22000.json,800,46926d08-c875-4ec0-9046-b6d92348be06,上人處世界，清淨何所似。,贈別宣上人,unknown,-,语料无编年字段且题面无年代线索
白居易,poet.tang.22000.json,801,8a090e29-02a0-4fcb-bf13-81f883cc0333,夜雪有佳趣，幽人出書帷。,春夜喜雪有懷王二十二,unknown,-,语料无编年字段且题面无年代线索
白居易,poet.tang.22000.json,802,1c3d1b9e-3000-479f-b207-767d3b454a49,拙詩在壁無人愛，鳥汙苔侵,酬和元九東川路詩十二首 駱口驛舊題詩,unknown,-,语料无编年字段且题面无年代线索
白居易,poet.tang.22000.json,803,61191841-79c3-4581-b277-e245d174330a,往歲曾爲西邑吏，慣從駱口,酬和元九東川路詩十二首 南秦雪,unknown,-,语料无编年字段且题面无年代线索
白居易,poet.tang.22000.json,804,34e6c28b-edf5-40c5-83ff-2fd911f2b82d,萬重青嶂蜀門口，一樹紅花,酬和元九東川路詩十二首 山枇杷花二首 一,unknown,-,语料无编年字段且题面无年代线索
白居易,poet.tang.22000.json,805,3175c3bc-7ec2-40fc-bd98-793d82d2a756,葉如帬色碧綃淺，花似芙蓉,酬和元九東川路詩十二首 山枇杷花二首 二,unknown,-,语料无编年字段且题面无年代线索
白居易,poet.tang.22000.json,806,477251d1-3976-40b6-9608-17f02f63f982,嘉陵江曲曲江池，明月雖同,酬和元九東川路詩十二首 江樓月,unknown,-,语料无编年字段且题面无年代线索
白居易,poet.tang.22000.json,807,672dab59-f65f-41c4-9164-4625eaf02569,山郵花木似平陽，愁殺多情,酬和元九東川路詩十二首 亞枝花,unknown,-,语料无编年字段且题面无年代线索
白居易,poet.tang.22000.json,808,29ad18a2-cbb9-4fbe-97ea-690c9ca3edd0,江上何人夜吹笛，聲聲似憶,酬和元九東川路詩十二首 江上笛,unknown,-,语料无编年字段且题面无年代线索
白居易,poet.tang.22000.json,809,67256052-e19b-4ad7-a021-14d4cffec23d,露濕牆花春意深，西廊月上,酬和元九東川路詩十二首 嘉陵夜有懷二首 一,unknown,-,语料无编年字段且题面无年代线索
白居易,poet.tang.22000.json,810,3ef7a0df-7c1d-4967-9141-b5d8f7e9a888,不明不暗朧朧月，不暖不寒,酬和元九東川路詩十二首 嘉陵夜有懷二首 二,unknown,-,语料无编年字段且题面无年代线索
白居易,poet.tang.22000.json,811,646d1c95-6805-4ab4-8bed-2ddb7166b852,百牢關外夜行客，三殿角頭,酬和元九東川路詩十二首 夜深行,unknown,-,语料无编年字段且题面无年代线索
白居易,poet.tang.22000.json,812,9a37babb-d94a-4b9c-8aeb-1d5245acfcf7,靖安宅裏當窗柳，望驛臺前,酬和元九東川路詩十二首 望驛臺,unknown,-,语料无编年字段且题面无年代线索
白居易,poet.tang.22000.json,813,d18a2679-38bc-4848-9947-d7e1d00d1177,棃花有思緣和葉，一樹江頭,酬和元九東川路詩十二首 江岸棃花,unknown,-,语料无编年字段且题面无年代线索
白居易,poet.tang.22000.json,814,6b6dd3c8-5a26-42e9-b7b9-6e76417d272e,嫁得梁鴻六七年，耽書愛酒,荅謝家最小偏憐女,unknown,-,语料无编年字段且题面无年代线索
白居易,poet.tang.22000.json,815,cb1e8fc9-d00c-4345-9b84-026690c754a8,君入空臺去，朝往暮還來。,荅騎馬入空臺,unknown,-,语料无编年字段且题面无年代线索
白居易,poet.tang.22000.json,816,962a4569-cf4c-46d6-9c9b-eab27dd17a82,入君旅夢來千里，閉我幽魂,荅山驛夢,unknown,-,语料无编年字段且题面无年代线索
白居易,poet.tang.22000.json,817,dbe56a89-b1ec-4a18-b330-e2dfd68fec8d,見君新贈呂君詩，憶得同年,和元九與呂二同宿話舊感贈,unknown,-,语料无编年字段且题面无年代线索
白居易,poet.tang.22000.json,818,aec0c03f-0f29-48f2-b0c2-8f50a3e5e02a,渺渺江陵道，相思遠不知。,憶元九,unknown,-,语料无编年字段且题面无年代线索
白居易,poet.tang.22000.json,819,545f574e-4691-4405-bc8d-5c9adda64210,蜀茶寄到但驚新，渭水煎來,蕭員外寄新蜀茶,unknown,-,语料无编年字段且题面无年代线索
白居易,poet.tang.22000.json,820,dacdc367-9262-445f-a5a5-634a588f4b0a,秋鴻過盡無書信，病戴紗巾,寄上大兄,unknown,-,语料无编年字段且题面无年代线索
白居易,poet.tang.22000.json,821,ea2ed339-839d-42c8-8308-40cdb8b81340,豈料吾方病，飜悲汝不全。,病中哭金鑾子,unknown,-,语料无编年字段且题面无年代线索
白居易,poet.tang.22000.json,822,4fe5fc01-e66d-47f3-a2d8-56a2852b71f3,條桑初綠即爲別，柿葉半紅,寄內,unknown,-,语料无编年字段且题面无年代线索
白居易,poet.tang.22000.json,823,757aa868-d91a-4848-8cee-0e4ec35309f2,自知氣發每因情，情在何由,病氣,unknown,-,语料无编年字段且题面无年代线索
白居易,poet.tang.22000.json,824,7bb58119-41a8-4c01-a673-ceeb9c5ed42e,不入城門來五載，同時班列,歎元九,unknown,-,语料无编年字段且题面无年代线索
白居易,poet.tang.22000.json,825,855553e3-68e3-444a-b89a-b687b71b0bd5,早年勤倦看書苦，晚歲悲傷,眼暗,unknown,-,语料无编年字段且题面无年代线索
